Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,403286,-,-,-,48.85,2.34,1,49,1,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,unknown
Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Dew Point,Temperature,Pressure,Relative Humidity,Wind Direction,Wind Speed,Surface Albedo,Clearsky DHI,Clearsky DNI,Clearsky GHI
2019,1,1,0,30,0,0,0,0.8,0.8,1025,100,157,1.3,0.11,0,0,0
2019,1,1,1,30,0,0,0,6.1000000000000005,6.1000000000000005,1028,100,307,1,0.11,0,0,0
2019,1,1,2,30,0,0,0,5.800000000000001,5.800000000000001,1028,100,299,1,0.11,0,0,0
2019,1,1,3,30,0,0,0,5.6000000000000005,5.6000000000000005,1028,100,292,1.2000000000000002,0.11,0,0,0
2019,1,1,4,30,0,0,0,5.5,5.5,1028,100,290,1.6,0.11,0,0,0
2019,1,1,5,30,0,0,0,5.2,5.4,1027,98.85000000000001,294,2.1,0.11,0,0,0
2019,1,1,6,30,0,0,0,5.1000000000000005,5.4,1027,97.73,299,2.3000000000000003,0.11,0,0,0
2019,1,1,7,30,0,0,0,5,5.4,1027,97.43,301,2.1,0.11,0,0,0
2019,1,1,8,30,0,0,0,5.1000000000000005,5.6000000000000005,1027,96.41,303,2.1,0.11,0,0,0
2019,1,1,9,30,31,337,61,5.300000000000001,6.300000000000001,1027,93.38,305,2.3000000000000003,0.11,31,337,61
2019,1,1,10,30,53,567,165,5.800000000000001,7.1000000000000005,1027,91.43,306,2.6,0.11,53,567,165
2019,1,1,11,30,64,674,247,6,7.7,1027,88.74,310,2.9000000000000004,0.11,64,674,247
2019,1,1,12,30,20,0,20,5.6000000000000005,8,1026,84.61,315,3.1,0.11,67,723,291
2019,1,1,13,30,19,0,19,5.300000000000001,8.1,1026,82.79,316,3,0.11,65,725,286
2019,1,1,14,30,16,0,16,5.5,7.9,1026,84.60000000000001,313,2.6,0.11,59,675,235
2019,1,1,15,30,47,560,146,5.7,7.5,1026,88.51,307,2.3000000000000003,0.11,47,560,146
2019,1,1,16,30,24,278,42,6,7.1000000000000005,1026,92.89,306,2.3000000000000003,0.11,24,278,42
2019,1,1,17,30,0,0,0,6.2,7.1000000000000005,1027,94.10000000000001,313,2.6,0.11,0,0,0
2019,1,1,18,30,0,0,0,6.5,7.2,1027,95.07000000000001,324,2.8000000000000003,0.11,0,0,0
2019,1,1,19,30,0,0,0,6.7,7.2,1027,96.61,337,2.8000000000000003,0.11,0,0,0
2019,1,1,20,30,0,0,0,6.800000000000001,7.2,1028,97.57000000000001,351,3,0.11,0,0,0
2019,1,1,21,30,0,0,0,6.800000000000001,7.2,1028,97.53,183,3.4000000000000004,0.11,0,0,0
2019,1,1,22,30,0,0,0,6.4,7,1029,96.26,11,3.7,0.11,0,0,0
2019,1,1,23,30,0,0,0,5.7,6.4,1029,95.10000000000001,14,3.7,0.11,0,0,0
2019,1,2,0,30,0,0,0,4.9,6.1000000000000005,1029,91.93,14,3.6,0.11,0,0,0
2019,1,2,1,30,0,0,0,4.2,5.1000000000000005,1030,93.87,11,3.3000000000000003,0.11,0,0,0
2019,1,2,2,30,0,0,0,3.6,4.4,1030,94.85000000000001,9,3.3000000000000003,0.11,0,0,0
2019,1,2,3,30,0,0,0,3.1,3.7,1030,96.03,10,3.4000000000000004,0.11,0,0,0
2019,1,2,4,30,0,0,0,2.6,3,1031,97.01,11,3.2,0.11,0,0,0
2019,1,2,5,30,0,0,0,1.9000000000000001,2.1,1031,98.75,12,3,0.11,0,0,0
2019,1,2,6,30,0,0,0,1.3,1.4000000000000001,1031,99.29,12,2.8000000000000003,0.11,0,0,0
2019,1,2,7,30,0,0,0,0.8,0.9,1031,99.15,11,2.5,0.11,0,0,0
2019,1,2,8,30,0,0,0,0.30000000000000004,1,1032,95.3,11,2.6,0.11,0,0,0
2019,1,2,9,30,5,0,5,0.4,2.3000000000000003,1032,87.47,9,3,0.11,36,274,61
2019,1,2,10,30,11,0,11,1,4,1033,81.07000000000001,5,3.2,0.11,63,520,165
2019,1,2,11,30,17,0,17,1.4000000000000001,5.800000000000001,1033,73.55,3,3.4000000000000004,0.11,75,627,247
2019,1,2,12,30,21,0,21,0.6000000000000001,7,1032,63.97,5,3.7,0.11,82,668,289
2019,1,2,13,30,20,0,20,-0.1,7.300000000000001,1032,59.52,5,3.9000000000000004,0.11,79,675,286
2019,1,2,14,30,16,0,16,-0.2,7,1032,60.25,3,3.5,0.11,71,621,234
2019,1,2,15,30,10,0,10,0.4,5.800000000000001,1032,68.02,179,2.6,0.11,56,498,146
2019,1,2,16,30,4,0,4,1.3,4.3,1032,81.04,357,2.1,0.11,29,216,43
2019,1,2,17,30,0,0,0,1.4000000000000001,3.6,1033,85.65,358,2.4000000000000004,0.11,0,0,0
2019,1,2,18,30,0,0,0,1.6,3.2,1033,89.26,182,2.6,0.11,0,0,0
2019,1,2,19,30,0,0,0,1.7000000000000002,2.4000000000000004,1033,95.37,6,2.4000000000000004,0.11,0,0,0
2019,1,2,20,30,0,0,0,1.4000000000000001,1.4000000000000001,1033,100,10,2.1,0.11,0,0,0
2019,1,2,21,30,0,0,0,0.7000000000000001,0.7000000000000001,1033,100,14,2,0.11,0,0,0
2019,1,2,22,30,0,0,0,0.8,0.8,1033,100,17,2.1,0.11,0,0,0
2019,1,2,23,30,0,0,0,1.2000000000000002,1.2000000000000002,1033,100,19,2.3000000000000003,0.11,0,0,0
2019,1,3,0,30,0,0,0,1.3,1.4000000000000001,1033,99.47,19,2.4000000000000004,0.11,0,0,0
2019,1,3,1,30,0,0,0,1.2000000000000002,1.5,1033,98.05,22,2.5,0.11,0,0,0
2019,1,3,2,30,0,0,0,1,1.5,1033,96.47,24,2.4000000000000004,0.11,0,0,0
2019,1,3,3,30,0,0,0,0.8,1.3,1033,96.79,23,2.2,0.11,0,0,0
2019,1,3,4,30,0,0,0,0.7000000000000001,1.2000000000000002,1033,96.23,20,2,0.11,0,0,0
2019,1,3,5,30,0,0,0,0.6000000000000001,1.2000000000000002,1033,96.06,18,1.8,0.11,0,0,0
2019,1,3,6,30,0,0,0,0.7000000000000001,1.2000000000000002,1033,96.76,16,1.6,0.11,0,0,0
2019,1,3,7,30,0,0,0,0.9,1.3,1033,97.08,14,1.6,0.11,0,0,0
2019,1,3,8,30,0,0,0,1,1.7000000000000002,1033,95.39,14,1.8,0.11,0,0,0
2019,1,3,9,30,5,0,5,1.4000000000000001,2.5,1034,92.23,13,2.1,0.11,35,261,59
2019,1,3,10,30,11,0,11,1.9000000000000001,3.9000000000000004,1033,86.89,11,2.2,0.11,61,507,161
2019,1,3,11,30,17,0,17,2.3000000000000003,5.300000000000001,1033,81.07000000000001,14,2.5,0.11,70,642,246
2019,1,3,12,30,20,0,20,1.8,6.2,1033,73.21000000000001,21,2.9000000000000004,0.11,69,716,292
2019,1,3,13,30,20,0,20,0.7000000000000001,6.6000000000000005,1032,65.91,25,3,0.11,67,725,290
2019,1,3,14,30,16,0,16,0.4,6.300000000000001,1032,65.85,25,2.6,0.11,60,677,239
2019,1,3,15,30,10,0,10,1,4.7,1033,76.88,23,1.7000000000000002,0.11,48,570,152
2019,1,3,16,30,4,0,4,1.4000000000000001,2.5,1033,92.42,21,1.2000000000000002,0.11,25,307,47
2019,1,3,17,30,0,0,0,0.8,1.4000000000000001,1033,95.68,20,1.3,0.11,0,0,0
2019,1,3,18,30,0,0,0,1,1.2000000000000002,1033,98.78,22,1.5,0.11,0,0,0
2019,1,3,19,30,0,0,0,0.8,0.8,1033,100,26,1.5,0.11,0,0,0
2019,1,3,20,30,0,0,0,0.30000000000000004,0.30000000000000004,1033,100,31,1.6,0.11,0,0,0
2019,1,3,21,30,0,0,0,-0.2,-0.2,1033,100,36,1.6,0.11,0,0,0
2019,1,3,22,30,0,0,0,-0.5,-0.5,1033,100,39,1.5,0.11,0,0,0
2019,1,3,23,30,0,0,0,-0.30000000000000004,-0.30000000000000004,1032,100,38,1.3,0.11,0,0,0
2019,1,4,0,30,0,0,0,0,0,1032,100,36,1.3,0.11,0,0,0
2019,1,4,1,30,0,0,0,0.6000000000000001,0.8,1033,98.59,33,2.6,0.11,0,0,0
2019,1,4,2,30,0,0,0,0.30000000000000004,0.6000000000000001,1033,97.58,33,2.6,0.11,0,0,0
2019,1,4,3,30,0,0,0,-0.1,0.2,1033,97.56,27,2.3000000000000003,0.11,0,0,0
2019,1,4,4,30,0,0,0,-0.5,0,1033,96.7,17,2.1,0.11,0,0,0
2019,1,4,5,30,0,0,0,-0.6000000000000001,-0.1,1033,96.13,10,2.1,0.11,0,0,0
2019,1,4,6,30,0,0,0,-0.8,-0.1,1033,95.22,9,2.1,0.11,0,0,0
2019,1,4,7,30,0,0,0,-0.7000000000000001,0,1033,95.06,9,2,0.11,0,0,0
2019,1,4,8,30,0,0,0,-0.5,0.4,1033,93.74,9,2,0.11,0,0,0
2019,1,4,9,30,5,0,5,-0.2,1,1033,91.63,11,2.1,0.11,29,389,64
2019,1,4,10,30,11,0,11,0.30000000000000004,1.7000000000000002,1034,90.18,14,2,0.11,49,609,170
2019,1,4,11,30,17,0,17,0.8,2.6,1033,87.78,10,1.8,0.11,59,705,254
2019,1,4,12,30,20,0,20,1.3,3.6,1033,85.08,176,1.8,0.11,64,737,295
2019,1,4,13,30,14,0,14,1.6,4.6000000000000005,1032,80.89,344,2,0.11,63,737,292
2019,1,4,14,30,9,0,9,1.3,5,1032,76.97,339,2,0.11,58,692,242
2019,1,4,15,30,7,0,7,1.4000000000000001,4.2,1032,81.9,336,1.4000000000000001,0.11,47,578,154
2019,1,4,16,30,4,0,4,1.7000000000000002,2.8000000000000003,1032,92.79,334,1.1,0.11,25,316,49
2019,1,4,17,30,0,0,0,1.1,2.1,1032,92.99,335,1.2000000000000002,0.11,0,0,0
2019,1,4,18,30,0,0,0,1.1,2,1032,93.97,340,1.4000000000000001,0.11,0,0,0
2019,1,4,19,30,0,0,0,1.2000000000000002,1.7000000000000002,1032,96.68,346,1.5,0.11,0,0,0
2019,1,4,20,30,0,0,0,1,1,1032,100,349,1.5,0.11,0,0,0
2019,1,4,21,30,0,0,0,0.1,0.1,1032,100,350,1.4000000000000001,0.11,0,0,0
2019,1,4,22,30,0,0,0,-0.4,-0.4,1032,100,349,1.4000000000000001,0.11,0,0,0
2019,1,4,23,30,0,0,0,-0.4,-0.4,1031,100,346,1.5,0.11,0,0,0
2019,1,5,0,30,0,0,0,-0.4,-0.4,1031,100,343,1.5,0.11,0,0,0
2019,1,5,1,30,0,0,0,-0.30000000000000004,-0.30000000000000004,1031,100,337,1.6,0.11,0,0,0
2019,1,5,2,30,0,0,0,-0.30000000000000004,-0.30000000000000004,1031,100,334,1.6,0.11,0,0,0
2019,1,5,3,30,0,0,0,-0.1,-0.1,1031,99.78,330,1.6,0.11,0,0,0
2019,1,5,4,30,0,0,0,-0.1,-0.1,1030,100,326,1.6,0.11,0,0,0
2019,1,5,5,30,0,0,0,0,0,1030,100,322,1.6,0.11,0,0,0
2019,1,5,6,30,0,0,0,0.30000000000000004,0.30000000000000004,1030,100,321,1.8,0.11,0,0,0
2019,1,5,7,30,0,0,0,0.6000000000000001,0.6000000000000001,1030,100,322,2,0.11,0,0,0
2019,1,5,8,30,0,0,0,1.2000000000000002,1.3,1030,99.15,323,2.3000000000000003,0.11,0,0,0
2019,1,5,9,30,34,291,60,1.6,2.6,1030,93.32000000000001,322,2.8000000000000003,0.11,34,291,60
2019,1,5,10,30,11,0,11,2.3000000000000003,4.1000000000000005,1030,88.14,322,3.2,0.11,58,536,165
2019,1,5,11,30,17,0,17,2.8000000000000003,5.300000000000001,1030,83.71000000000001,325,3.4000000000000004,0.11,68,659,250
2019,1,5,12,30,20,0,20,2.6,6,1030,78.97,325,3.4000000000000004,0.11,72,705,294
2019,1,5,13,30,20,0,20,2.5,6.300000000000001,1029,76.39,323,3.4000000000000004,0.11,72,704,291
2019,1,5,14,30,16,0,16,2.3000000000000003,6.1000000000000005,1029,76.83,321,3,0.11,66,661,243
2019,1,5,15,30,10,0,10,2.5,5,1029,83.87,320,2.3000000000000003,0.11,52,548,155
2019,1,5,16,30,4,0,4,2.5,3.7,1029,92.05,322,1.9000000000000001,0.11,27,293,49
2019,1,5,17,30,0,0,0,2.1,2.9000000000000004,1029,94.74,326,2,0.11,0,0,0
2019,1,5,18,30,0,0,0,1.9000000000000001,2.4000000000000004,1029,96.53,331,2.1,0.11,0,0,0
2019,1,5,19,30,0,0,0,1.6,1.8,1030,98.86,334,2.2,0.11,0,0,0
2019,1,5,20,30,0,0,0,1.4000000000000001,1.6,1030,98.36,336,2.2,0.11,0,0,0
2019,1,5,21,30,0,0,0,1.1,1.4000000000000001,1030,97.81,337,2.1,0.11,0,0,0
2019,1,5,22,30,0,0,0,0.9,1.1,1030,98.24000000000001,337,1.8,0.11,0,0,0
2019,1,5,23,30,0,0,0,0.7000000000000001,0.9,1029,98.59,337,1.6,0.11,0,0,0
2019,1,6,0,30,0,0,0,0.7000000000000001,0.8,1029,99.04,337,1.6,0.11,0,0,0
2019,1,6,1,30,0,0,0,0.7000000000000001,0.7000000000000001,1029,100,339,1.5,0.11,0,0,0
2019,1,6,2,30,0,0,0,0.7000000000000001,0.7000000000000001,1029,100,339,1.4000000000000001,0.11,0,0,0
2019,1,6,3,30,0,0,0,0.7000000000000001,0.7000000000000001,1029,100,338,1.3,0.11,0,0,0
2019,1,6,4,30,0,0,0,0.7000000000000001,0.7000000000000001,1029,100,336,1.2000000000000002,0.11,0,0,0
2019,1,6,5,30,0,0,0,0.8,0.8,1029,100,333,1.2000000000000002,0.11,0,0,0
2019,1,6,6,30,0,0,0,1,1,1029,100,328,1.2000000000000002,0.11,0,0,0
2019,1,6,7,30,0,0,0,1.1,1.2000000000000002,1029,99.53,321,1.2000000000000002,0.11,0,0,0
2019,1,6,8,30,0,0,0,1.3,1.9000000000000001,1029,95.51,316,1.3,0.11,0,0,0
2019,1,6,9,30,5,0,5,1.7000000000000002,3.1,1029,90.4,311,1.9000000000000001,0.11,34,277,60
2019,1,6,10,30,11,0,11,2.2,4.5,1029,85.12,309,2.5,0.11,61,503,163
2019,1,6,11,30,17,0,17,2.6,5.7,1029,80.7,310,2.6,0.11,75,613,246
2019,1,6,12,30,20,0,20,2.8000000000000003,6.6000000000000005,1029,76.69,313,2.7,0.11,81,657,289
2019,1,6,13,30,20,0,20,2.8000000000000003,7,1029,74.46000000000001,314,2.6,0.11,82,649,286
2019,1,6,14,30,16,0,16,2.8000000000000003,6.9,1028,75.07000000000001,312,2.1,0.11,76,590,236
2019,1,6,15,30,10,0,10,3.4000000000000004,5.800000000000001,1028,84.84,306,1.3,0.11,61,467,149
2019,1,6,16,30,4,0,4,3.7,4.4,1028,94.88,301,1,0.11,31,214,47
2019,1,6,17,30,0,0,0,3.1,3.7,1028,95.95,301,1.1,0.11,0,0,0
2019,1,6,18,30,0,0,0,3.4000000000000004,3.4000000000000004,1028,99.89,303,1.1,0.11,0,0,0
2019,1,6,19,30,0,0,0,3.1,3.1,1028,100,309,1.1,0.11,0,0,0
2019,1,6,20,30,0,0,0,3,3,1029,100,320,1.1,0.11,0,0,0
2019,1,6,21,30,0,0,0,3,3,1029,100,333,1.1,0.11,0,0,0
2019,1,6,22,30,0,0,0,3,3,1029,100,347,1.1,0.11,0,0,0
2019,1,6,23,30,0,0,0,3.1,3.1,1029,100,178,1.1,0.11,0,0,0
2019,1,7,0,30,0,0,0,3.1,3.1,1028,100,1,1.2000000000000002,0.11,0,0,0
2019,1,7,1,30,0,0,0,3.4000000000000004,3.4000000000000004,1029,100,6,1.7000000000000002,0.11,0,0,0
2019,1,7,2,30,0,0,0,3.2,3.3000000000000003,1029,99.47,5,1.9000000000000001,0.11,0,0,0
2019,1,7,3,30,0,0,0,2.8000000000000003,3,1029,98.42,181,1.9000000000000001,0.11,0,0,0
2019,1,7,4,30,0,0,0,2.4000000000000004,2.7,1029,97.87,354,1.7000000000000002,0.11,0,0,0
2019,1,7,5,30,0,0,0,2.2,2.6,1029,96.89,346,1.6,0.11,0,0,0
2019,1,7,6,30,0,0,0,2,2.6,1029,96.08,338,1.4000000000000001,0.11,0,0,0
2019,1,7,7,30,0,0,0,2.1,2.7,1029,96.08,325,1.1,0.11,0,0,0
2019,1,7,8,30,0,0,0,2.4000000000000004,3,1029,95.54,306,1,0.11,0,0,0
2019,1,7,9,30,30,372,64,2.8000000000000003,3.8000000000000003,1029,92.93,287,1.2000000000000002,0.11,30,372,64
2019,1,7,10,30,11,0,11,3.4000000000000004,4.800000000000001,1029,90.41,270,1.5,0.11,51,581,168
2019,1,7,11,30,17,0,17,4.2,6.1000000000000005,1029,87.36,261,1.7000000000000002,0.11,64,668,250
2019,1,7,12,30,21,0,21,5,7.2,1028,85.82000000000001,256,2,0.11,72,685,291
2019,1,7,13,30,20,0,20,5.6000000000000005,7.7,1027,86.33,250,2.2,0.11,78,647,283
2019,1,7,14,30,16,0,16,6,7.7,1027,89.15,246,2,0.11,76,569,231
2019,1,7,15,30,10,0,10,6.4,7.2,1026,94.51,247,1.8,0.11,62,435,146
2019,1,7,16,30,4,0,4,6.300000000000001,6.6000000000000005,1026,97.8,247,2,0.11,31,190,47
2019,1,7,17,30,0,0,0,6.300000000000001,6.5,1026,98.47,247,2.6,0.11,0,0,0
2019,1,7,18,30,0,0,0,6.4,6.7,1026,97.7,248,3.2,0.11,0,0,0
2019,1,7,19,30,0,0,0,6.4,6.800000000000001,1025,97.01,248,3.7,0.11,0,0,0
2019,1,7,20,30,0,0,0,6.300000000000001,6.9,1025,96.27,251,4.1000000000000005,0.11,0,0,0
2019,1,7,21,30,0,0,0,6.4,7,1024,96.04,257,4.5,0.11,0,0,0
2019,1,7,22,30,0,0,0,6.5,7.1000000000000005,1023,95.99000000000001,259,4.6000000000000005,0.11,0,0,0
2019,1,7,23,30,0,0,0,6.5,7.1000000000000005,1023,96.28,260,4.7,0.11,0,0,0
2019,1,8,0,30,0,0,0,6.6000000000000005,7.1000000000000005,1022,96.33,260,4.9,0.11,0,0,0
2019,1,8,1,30,0,0,0,6.7,7.5,1021,94.82000000000001,268,5.2,0.11,0,0,0
2019,1,8,2,30,0,0,0,7,7.9,1020,93.96000000000001,275,5.2,0.11,0,0,0
2019,1,8,3,30,0,0,0,7.300000000000001,8.200000000000001,1020,93.96000000000001,285,5.1000000000000005,0.11,0,0,0
2019,1,8,4,30,0,0,0,7.6000000000000005,8.200000000000001,1019,95.75,298,4.6000000000000005,0.11,0,0,0
2019,1,8,5,30,0,0,0,7.4,7.5,1019,99.64,309,3.9000000000000004,0.11,0,0,0
2019,1,8,6,30,0,0,0,6.4,6.4,1019,100,314,3.1,0.11,0,0,0
2019,1,8,7,30,0,0,0,5.2,5.2,1019,100,311,2.6,0.11,0,0,0
2019,1,8,8,30,0,0,0,5,5,1019,100,304,3,0.11,0,0,0
2019,1,8,9,30,7,0,7,4.9,5.7,1019,94.68,299,3.7,0.11,31,370,66
2019,1,8,10,30,12,0,12,5,6.6000000000000005,1019,89.37,297,4.1000000000000005,0.11,52,595,173
2019,1,8,11,30,16,0,16,5.300000000000001,7.5,1019,85.89,301,4.4,0.11,63,686,256
2019,1,8,12,30,63,0,63,5.4,8,1019,83.47,310,4.800000000000001,0.11,69,719,300
2019,1,8,13,30,40,0,40,5.2,8.3,1018,80.93,317,5,0.11,66,731,299
2019,1,8,14,30,17,0,17,4.800000000000001,8.200000000000001,1018,79.13,322,4.9,0.11,59,703,253
2019,1,8,15,30,48,602,166,4.3,7.4,1018,80.82000000000001,325,4.2,0.11,48,602,166
2019,1,8,16,30,4,0,4,3.9000000000000004,5.4,1018,90.28,325,3.1,0.11,28,337,57
2019,1,8,17,30,0,0,0,3.4000000000000004,3.8000000000000003,1018,97.25,324,2.6,0.11,0,0,0
2019,1,8,18,30,0,0,0,3.1,3.1,1019,100,325,2.6,0.11,0,0,0
2019,1,8,19,30,0,0,0,2.6,2.6,1019,100,326,2.7,0.11,0,0,0
2019,1,8,20,30,0,0,0,2.2,2.2,1019,100,327,2.7,0.11,0,0,0
2019,1,8,21,30,0,0,0,1.8,1.8,1019,100,323,2.7,0.11,0,0,0
2019,1,8,22,30,0,0,0,1.4000000000000001,1.6,1018,98.44,319,2.7,0.11,0,0,0
2019,1,8,23,30,0,0,0,0.9,1.4000000000000001,1018,96.51,316,2.9000000000000004,0.11,0,0,0
2019,1,9,0,30,0,0,0,0.6000000000000001,1.4000000000000001,1018,94.54,315,2.9000000000000004,0.11,0,0,0
2019,1,9,1,30,0,0,0,0.5,1.4000000000000001,1018,93.83,320,3.2,0.11,0,0,0
2019,1,9,2,30,0,0,0,0.5,1.2000000000000002,1018,94.94,322,3.3000000000000003,0.11,0,0,0
2019,1,9,3,30,0,0,0,0.4,1.2000000000000002,1017,94.59,322,3.6,0.11,0,0,0
2019,1,9,4,30,0,0,0,0.4,1.5,1017,92.21000000000001,326,4.3,0.11,0,0,0
2019,1,9,5,30,0,0,0,0.4,1.9000000000000001,1016,89.68,329,4.7,0.11,0,0,0
2019,1,9,6,30,0,0,0,0.5,2.1,1016,89.4,330,4.9,0.11,0,0,0
2019,1,9,7,30,0,0,0,0.8,2.2,1016,90.65,332,5,0.11,0,0,0
2019,1,9,8,30,0,0,0,1.2000000000000002,2.4000000000000004,1016,91.56,331,4.9,0.11,0,0,0
2019,1,9,9,30,5,0,5,1.5,3.1,1017,89.23,331,5.1000000000000005,0.11,43,150,58
2019,1,9,10,30,11,0,11,1.9000000000000001,4.1000000000000005,1017,85.68,335,5.5,0.11,83,363,157
2019,1,9,11,30,18,0,18,2.2,5,1017,82.03,342,5.7,0.11,101,492,240
2019,1,9,12,30,28,0,28,2.1,5.5,1016,78.98,350,5.800000000000001,0.11,98,594,290
2019,1,9,13,30,21,0,21,1.9000000000000001,5.7,1016,76.79,355,5.6000000000000005,0.11,82,666,296
2019,1,9,14,30,17,0,17,1.7000000000000002,5.5,1016,76.71000000000001,357,5.1000000000000005,0.11,78,607,247
2019,1,9,15,30,15,0,15,1.8,4.800000000000001,1016,81.12,354,4.2,0.11,67,456,158
2019,1,9,16,30,6,0,6,2,3.8000000000000003,1016,88.12,349,3.7,0.11,38,177,53
2019,1,9,17,30,0,0,0,2,3.1,1016,92.36,343,3.5,0.11,0,0,0
2019,1,9,18,30,0,0,0,2,2.6,1017,95.91,339,3.4000000000000004,0.11,0,0,0
2019,1,9,19,30,0,0,0,2,2.2,1017,98.4,341,3.6,0.11,0,0,0
2019,1,9,20,30,0,0,0,1.8,2,1017,98.65,348,3.8000000000000003,0.11,0,0,0
2019,1,9,21,30,0,0,0,1.5,1.7000000000000002,1018,98.60000000000001,353,3.8000000000000003,0.11,0,0,0
2019,1,9,22,30,0,0,0,1.2000000000000002,1.4000000000000001,1018,98.38,355,3.7,0.11,0,0,0
2019,1,9,23,30,0,0,0,0.9,1.2000000000000002,1019,97.81,356,3.6,0.11,0,0,0
2019,1,10,0,30,0,0,0,0.6000000000000001,1.1,1019,96.61,355,3.5,0.11,0,0,0
2019,1,10,1,30,0,0,0,0.4,0.8,1019,96.96000000000001,357,3.3000000000000003,0.11,0,0,0
2019,1,10,2,30,0,0,0,0.1,0.5,1019,97.19,358,3.2,0.11,0,0,0
2019,1,10,3,30,0,0,0,-0.1,-0.1,1019,99.66,180,2.8000000000000003,0.11,0,0,0
2019,1,10,4,30,0,0,0,-0.8,-0.8,1019,100,3,2.7,0.11,0,0,0
2019,1,10,5,30,0,0,0,-0.9,-0.9,1019,99.79,9,2.9000000000000004,0.11,0,0,0
2019,1,10,6,30,0,0,0,-1.2000000000000002,-0.9,1020,97.77,13,2.9000000000000004,0.11,0,0,0
2019,1,10,7,30,0,0,0,-1.3,-0.9,1020,96.84,14,2.5,0.11,0,0,0
2019,1,10,8,30,0,0,0,-1.4000000000000001,-0.7000000000000001,1021,95.14,12,2.3000000000000003,0.11,0,0,0
2019,1,10,9,30,5,0,5,-1.2000000000000002,0.2,1021,90.38,9,2.4000000000000004,0.11,31,378,68
2019,1,10,10,30,11,0,11,-0.7000000000000001,1.3,1021,86.68,182,2.4000000000000004,0.11,51,605,176
2019,1,10,11,30,17,0,17,-0.1,2.4000000000000004,1021,83.32000000000001,357,2.4000000000000004,0.11,60,707,262
2019,1,10,12,30,21,0,21,0.30000000000000004,3.3000000000000003,1021,80.78,355,2.6,0.11,63,747,306
2019,1,10,13,30,63,0,63,0.8,3.9000000000000004,1021,80.16,355,2.8000000000000003,0.11,63,747,305
2019,1,10,14,30,42,0,42,1.2000000000000002,4.1000000000000005,1021,81.63,357,2.5,0.11,58,703,256
2019,1,10,15,30,24,0,24,1.8,3.5,1021,88.66,357,1.8,0.11,47,603,169
2019,1,10,16,30,11,0,11,1.9000000000000001,2.1,1021,98.60000000000001,358,1.4000000000000001,0.11,27,371,60
2019,1,10,17,30,0,0,0,1,1,1021,100,182,1.4000000000000001,0.11,0,0,0
2019,1,10,18,30,0,0,0,0.5,0.5,1021,100,5,1.3,0.11,0,0,0
2019,1,10,19,30,0,0,0,0.1,0.1,1021,100,9,1.3,0.11,0,0,0
2019,1,10,20,30,0,0,0,0,0,1021,100,12,1.2000000000000002,0.11,0,0,0
2019,1,10,21,30,0,0,0,0.1,0.1,1021,100,15,1.1,0.11,0,0,0
2019,1,10,22,30,0,0,0,0.4,0.4,1022,100,14,1,0.11,0,0,0
2019,1,10,23,30,0,0,0,0.8,0.8,1021,100,8,0.9,0.11,0,0,0
2019,1,11,0,30,0,0,0,1,1,1021,100,2,0.9,0.11,0,0,0
2019,1,11,1,30,0,0,0,1.2000000000000002,1.2000000000000002,1021,100,329,0.8,0.11,0,0,0
2019,1,11,2,30,0,0,0,1.3,1.3,1021,100,304,0.8,0.11,0,0,0
2019,1,11,3,30,0,0,0,1.2000000000000002,1.2000000000000002,1021,100,284,0.8,0.11,0,0,0
2019,1,11,4,30,0,0,0,1,1,1021,100,276,0.9,0.11,0,0,0
2019,1,11,5,30,0,0,0,1.1,1.1,1021,100,280,0.9,0.11,0,0,0
2019,1,11,6,30,0,0,0,1.4000000000000001,1.4000000000000001,1020,100,291,0.9,0.11,0,0,0
2019,1,11,7,30,0,0,0,1.7000000000000002,1.7000000000000002,1021,100,305,0.9,0.11,0,0,0
2019,1,11,8,30,0,0,0,2.1,2.3000000000000003,1021,98.25,321,0.9,0.11,0,0,0
2019,1,11,9,30,5,0,5,2.6,3.3000000000000003,1021,95.02,335,1,0.11,37,229,60
2019,1,11,10,30,12,0,12,3.3000000000000003,4.3,1021,93.51,342,1.3,0.11,69,438,161
2019,1,11,11,30,18,0,18,4,5.1000000000000005,1021,92.82000000000001,342,1.6,0.11,87,541,242
